myIndex,roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA,UDI,ASE,sDABin,UDIBin,ASEBin,sDA_Category,UDI_Category,ASE_Category
4971,649.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,20.0,72.5125,20.0,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
4973,649.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,78.2,0.0,"(91.47, 100.0]","(64.719, 78.711]","(-0.001, 3.74]",4,3,1
4974,649.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,66.525,72.5,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
4975,649.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,86.225,28.75,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
4976,649.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,34.575,25.0,"(91.47, 100.0]","(-0.001, 40.288]","(16.56, 41.09]",4,1,3
4977,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.2,0.5,0.0,0.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,37.82,77.621849,6.16,"(16.03, 52.94]","(64.719, 78.711]","(3.74, 16.56]",2,3,2
4978,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.0,0.5,0.0,0.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,30.81,64.747899,4.2,"(16.03, 52.94]","(64.719, 78.711]","(3.74, 16.56]",2,3,2
4979,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.0,0.5,0.6,0.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,91.27,90.415344,4.23,"(52.94, 91.47]","(87.267, 96.724]","(3.74, 16.56]",3,5,2
4980,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,0.0,5.656085,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
4982,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.0,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,48.15,88.920635,0.0,"(16.03, 52.94]","(87.267, 96.724]","(-0.001, 3.74]",2,5,1
4983,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.2,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,24.34,63.306878,3.97,"(16.03, 52.94]","(40.288, 64.719]","(3.74, 16.56]",2,2,2
4984,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.0,0.0,0.0,0.2,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,13.73,38.585434,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
4985,650.0,3.0,10.666666666666666,9.0,-22.0,62.0,43.0,12.0,77.0,73.0,82.0,95.0,106.0,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.2,8.0,9.0,8.0,1.0,2.0,2.0,5.0,1.0,76.47,93.058824,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
4986,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.1,0.8,0.0,0.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,50.75,85.14,9.0,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
4987,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.0,0.8,0.0,0.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,49.75,83.5525,6.5,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
4988,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.0,0.8,0.6,0.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,98.95,80.828947,6.84,"(91.47, 100.0]","(78.711, 87.267]","(3.74, 16.56]",4,4,2
4989,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,0.0,2.475,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
4991,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.0,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,58.0,85.0475,0.0,"(52.94, 91.47]","(78.711, 87.267]","(-0.001, 3.74]",3,4,1
4992,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.3,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,16.25,53.49,2.5,"(16.03, 52.94]","(40.288, 64.719]","(-0.001, 3.74]",2,2,1
4993,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.0,0.0,0.0,0.3,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,12.63,46.492105,1.84,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
4994,651.0,3.0,10.0,10.333333333333334,-20.0,56.0,46.0,12.0,70.0,75.0,68.0,114.0,106.0,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.3,9.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,73.95,87.347368,1.32,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
4995,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.2,0.9,0.0,0.0,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,61.48125,58.13,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
4996,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.0,0.9,0.0,0.0,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,77.375,35.63,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
4997,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.0,0.9,0.6,0.0,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,43.0625,43.13,"(91.47, 100.0]","(40.288, 64.719]","(41.09, 100.0]",4,2,4
4998,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.2,0.0,0.0,0.0,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,10.0,35.1,10.0,"(-0.001, 16.03]","(-0.001, 40.288]","(3.74, 16.56]",1,1,2
5000,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.0,0.0,0.6,0.0,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,80.63,87.08125,0.0,"(52.94, 91.47]","(78.711, 87.267]","(-0.001, 3.74]",3,4,1
5001,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.2,0.0,0.0,0.9,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,64.88125,73.13,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5002,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.0,0.0,0.0,0.9,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,83.15625,41.25,"(91.47, 100.0]","(78.711, 87.267]","(41.09, 100.0]",4,4,4
5003,652.0,4.0,5.333333333333333,8.333333333333334,-13.0,55.0,38.0,13.0,70.0,73.0,86.0,47.0,101.0,0.63,2.48,0.13,2.12,0.0,0.0,0.6,0.9,8.0,8.0,8.0,4.0,2.0,1.0,2.0,1.0,100.0,49.375,33.75,"(91.47, 100.0]","(40.288, 64.719]","(16.56, 41.09]",4,2,3
5004,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.6,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,72.475,63.75,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5005,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.6,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,84.625,22.5,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5006,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.6,0.6,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,38.3625,22.5,"(91.47, 100.0]","(-0.001, 40.288]","(16.56, 41.09]",4,1,3
5007,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,20.0,72.5125,20.0,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
5009,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,78.2,0.0,"(91.47, 100.0]","(64.719, 78.711]","(-0.001, 3.74]",4,3,1
5010,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,66.525,72.5,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5011,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,86.225,28.75,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5012,653.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,34.575,25.0,"(91.47, 100.0]","(-0.001, 40.288]","(16.56, 41.09]",4,1,3
5013,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,85.48125,36.88,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5014,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,98.75,89.84375,11.88,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
5015,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,69.975,17.5,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
5016,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,5.0,30.4875,5.0,"(-0.001, 16.03]","(-0.001, 40.288]","(3.74, 16.56]",1,1,2
5018,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,63.13,91.3125,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
5019,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,71.49375,54.37,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5020,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.0,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,85.00625,31.87,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5021,654.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.6,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,59.08125,25.62,"(91.47, 100.0]","(40.288, 64.719]","(16.56, 41.09]",4,2,3
5022,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.1,0.8,0.0,0.0,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,50.0,82.973529,9.41,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
5023,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.0,0.8,0.0,0.0,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,46.18,80.535294,8.24,"(16.03, 52.94]","(78.711, 87.267]","(3.74, 16.56]",2,4,2
5024,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.0,0.8,0.6,0.0,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,100.0,79.055882,8.53,"(91.47, 100.0]","(78.711, 87.267]","(3.74, 16.56]",4,4,2
5025,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.1,0.0,0.0,0.0,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,0.0,3.085294,0.0,"(-0.001, 16.03]","(-0.001, 40.288]","(-0.001, 3.74]",1,1,1
5027,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.0,0.0,0.6,0.0,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,73.53,87.014706,0.0,"(52.94, 91.47]","(78.711, 87.267]","(-0.001, 3.74]",3,4,1
5028,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.1,0.0,0.0,0.3,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,18.82,55.141176,3.24,"(16.03, 52.94]","(40.288, 64.719]","(-0.001, 3.74]",2,2,1
5029,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.0,0.0,0.0,0.3,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,9.12,40.720588,2.06,"(-0.001, 16.03]","(40.288, 64.719]","(-0.001, 3.74]",1,2,1
5030,655.0,3.0,10.333333333333334,8.666666666666666,-20.0,56.0,46.0,12.0,70.0,75.0,82.0,114.0,106.0,0.95,2.27,2.44,2.06,0.0,0.0,0.6,0.3,8.0,9.0,8.0,3.0,2.0,2.0,4.0,1.0,91.47,87.514706,2.06,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
5031,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,85.48125,36.88,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5032,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,98.75,89.84375,11.88,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
5033,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,69.975,17.5,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
5034,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,5.0,30.4875,5.0,"(-0.001, 16.03]","(-0.001, 40.288]","(3.74, 16.56]",1,1,2
5036,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,63.13,91.3125,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
5037,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,71.49375,54.37,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5038,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.0,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,85.00625,31.87,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5039,656.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.6,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,59.08125,25.62,"(91.47, 100.0]","(40.288, 64.719]","(16.56, 41.09]",4,2,3
5040,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.6,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,72.475,63.75,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5041,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.6,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,84.625,22.5,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5042,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.6,0.6,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,38.3625,22.5,"(91.47, 100.0]","(-0.001, 40.288]","(16.56, 41.09]",4,1,3
5043,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,20.0,72.5125,20.0,"(16.03, 52.94]","(64.719, 78.711]","(16.56, 41.09]",2,3,3
5045,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,78.2,0.0,"(91.47, 100.0]","(64.719, 78.711]","(-0.001, 3.74]",4,3,1
5046,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.2,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,66.525,72.5,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
5047,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.0,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,86.225,28.75,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5048,657.0,4.0,5.333333333333333,4.333333333333333,-20.0,61.0,31.0,14.0,71.0,72.0,82.0,71.0,103.0,0.6,2.25,0.15,2.17,0.0,0.0,0.6,0.8,9.0,8.0,8.0,9.0,2.0,2.0,2.0,1.0,100.0,34.575,25.0,"(91.47, 100.0]","(-0.001, 40.288]","(16.56, 41.09]",4,1,3
5049,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,85.48125,36.88,"(91.47, 100.0]","(78.711, 87.267]","(16.56, 41.09]",4,4,3
5050,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,98.75,89.84375,11.88,"(91.47, 100.0]","(87.267, 96.724]","(3.74, 16.56]",4,5,2
5051,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.5,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,69.975,17.5,"(91.47, 100.0]","(64.719, 78.711]","(16.56, 41.09]",4,3,3
5052,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,5.0,30.49375,5.0,"(-0.001, 16.03]","(-0.001, 40.288]","(3.74, 16.56]",1,1,2
5054,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.0,0.0,0.6,0.0,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,63.13,91.3125,0.0,"(52.94, 91.47]","(87.267, 96.724]","(-0.001, 3.74]",3,5,1
5055,658.0,4.0,5.333333333333333,8.333333333333334,-22.0,56.0,38.0,22.0,67.0,73.0,82.0,50.0,102.0,2.53,2.48,2.63,2.27,0.2,0.0,0.0,0.9,9.0,8.0,8.0,9.0,2.0,1.0,2.0,1.0,100.0,71.49375,54.37,"(91.47, 100.0]","(64.719, 78.711]","(41.09, 100.0]",4,3,4
