myIndex,roomNumber,FloorHeight,Width,Length,Rotation,SouthContextOffset,EastContextOffset,NorthContextOffset,WestContextOffset,SouthContextHeight,EastContextHeight,NorthContextHeight,WestContextHeight,SouthShadingDepth,EastShadingDepth,NorthShadingDepth,WestShadingDepth,NorthGlazingRatio,WestGlazingRatio,SouthGlazingRatio,EastGlazingRatio,NorthWindowHeight,WestWindowHeight,SouthWindowHeight,EastWindowHeight,NorthWindowSill,WestWindowSill,SouthWindowSill,EastWindowSill,sDA,UDI,ASE,sDABin,UDIBin,ASEBin,sDA_Category,UDI_Category,ASE_Category
9678,688,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.0,8,9,8,1,2,2,5,1,1.4,16.036415,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9680,688,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.0,8,9,8,1,2,2,5,1,73.02,88.478836,8.99,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9681,688,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.2,8,9,8,1,2,2,5,1,32.77,69.386555,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
9682,688,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.0,0.2,8,9,8,1,2,2,5,1,17.99,40.722222,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
9683,688,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.2,8,9,8,1,2,2,5,1,99.21,85.420635,17.46,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9684,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.2,0.8,0.0,0.0,8,8,8,9,2,1,2,1,96.02,94.568182,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
9685,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.0,0.8,0.0,0.0,8,8,8,9,2,1,2,1,55.68,88.448864,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
9686,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.0,0.8,0.6,0.0,8,8,8,9,2,1,2,1,100.0,45.079545,60.23,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9687,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.2,0.0,0.0,0.0,8,8,8,9,2,1,2,1,15.34,50.977273,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
9689,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.0,0.0,0.6,0.0,8,8,8,9,2,1,2,1,100.0,63.693182,48.86,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9690,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.2,0.0,0.0,0.9,8,8,8,9,2,1,2,1,100.0,77.869318,27.84,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9691,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.0,0.0,0.0,0.9,8,8,8,9,2,1,2,1,100.0,84.113636,28.98,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9692,689,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.6,2.25,0.03,2.12,0.0,0.0,0.6,0.9,8,8,8,9,2,1,2,1,100.0,28.352273,82.39,"(80.77, 100.0]","(-0.001, 29.653]","(38.71, 100.0]",4,1,4
9693,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.2,0.8,0.0,0.0,9,8,8,4,2,1,2,1,100.0,82.2875,14.37,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9694,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.0,0.8,0.0,0.0,9,8,8,4,2,1,2,1,100.0,86.8875,13.13,"(80.77, 100.0]","(86.117, 98.107]","(12.32, 38.71]",4,5,3
9695,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.0,0.8,0.6,0.0,9,8,8,4,2,1,2,1,100.0,41.88125,56.88,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9696,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.2,0.0,0.0,0.0,9,8,8,4,2,1,2,1,2.5,19.08125,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9698,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.0,0.0,0.6,0.0,9,8,8,4,2,1,2,1,98.13,82.8625,28.13,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9699,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.2,0.0,0.0,0.9,9,8,8,4,2,1,2,1,100.0,77.125,27.5,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9700,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.0,0.0,0.0,0.9,9,8,8,4,2,1,2,1,100.0,83.425,30.0,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9701,690,4.0,5.333333333333333,8.333333333333334,-13.0,51,38,22,67,54,86,47,101,2.53,2.48,2.7,2.12,0.0,0.0,0.6,0.9,9,8,8,4,2,1,2,1,100.0,33.7375,76.88,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9702,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.6,0.0,0.0,9,8,8,0,2,2,2,1,100.0,95.4625,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
9703,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.0,0.6,0.0,0.0,9,8,8,0,2,2,2,1,88.75,91.925,5.0,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
9704,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.0,0.6,0.6,0.0,9,8,8,0,2,2,2,1,100.0,19.1875,96.25,"(80.77, 100.0]","(-0.001, 29.653]","(38.71, 100.0]",4,1,4
9705,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.0,0.0,0.0,9,8,8,0,2,2,2,1,5.0,43.075,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
9707,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.0,0.0,0.6,0.0,9,8,8,0,2,2,2,1,100.0,39.6,78.75,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9708,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.2,0.0,0.0,0.8,9,8,8,0,2,2,2,1,100.0,70.8625,52.5,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9709,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.0,0.0,0.0,0.8,9,8,8,0,2,2,2,1,100.0,76.1125,50.0,"(80.77, 100.0]","(73.968, 86.117]","(38.71, 100.0]",4,4,4
9710,691,4.0,5.333333333333333,4.333333333333333,-20.0,61,44,13,10,72,82,71,103,0.6,2.56,2.46,2.17,0.0,0.0,0.6,0.8,9,8,8,0,2,2,2,1,100.0,10.55,100.0,"(80.77, 100.0]","(-0.001, 29.653]","(38.71, 100.0]",4,1,4
9711,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.5,0.0,0.0,8,9,8,1,2,2,5,1,40.62,83.016807,0.0,"(38.67, 80.77]","(73.968, 86.117]","(-0.001, 0.858]",3,4,1
9712,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.5,0.0,0.0,8,9,8,1,2,2,5,1,29.13,63.392157,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
9713,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.5,0.6,0.0,8,9,8,1,2,2,5,1,100.0,84.481793,12.61,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9714,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.0,8,9,8,1,2,2,5,1,1.4,16.036415,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9716,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.0,8,9,8,1,2,2,5,1,73.02,88.478836,8.99,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9717,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.2,0.0,0.0,0.2,8,9,8,1,2,2,5,1,32.21,69.204482,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
9718,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.0,0.2,8,9,8,1,2,2,5,1,17.99,40.722222,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
9719,692,3.0,10.666666666666666,9.0,-22.0,62,43,12,77,73,82,95,106,2.61,2.5,2.64,2.16,0.0,0.0,0.6,0.2,8,9,8,1,2,2,5,1,99.21,85.420635,17.46,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9720,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.2,0.8,0.0,0.0,8,8,8,9,2,1,2,1,96.02,94.556818,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
9721,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.0,0.8,0.0,0.0,8,8,8,9,2,1,2,1,57.95,88.454545,0.0,"(38.67, 80.77]","(86.117, 98.107]","(-0.001, 0.858]",3,5,1
9722,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.0,0.8,0.6,0.0,8,8,8,9,2,1,2,1,100.0,45.948864,59.66,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9723,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.2,0.0,0.0,0.0,8,8,8,9,2,1,2,1,14.77,50.602273,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
9725,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.0,0.0,0.6,0.0,8,8,8,9,2,1,2,1,100.0,64.397727,47.73,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9726,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.2,0.0,0.0,0.9,8,8,8,9,2,1,2,1,100.0,77.880682,27.84,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9727,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.0,0.0,0.0,0.9,8,8,8,9,2,1,2,1,100.0,84.0,28.98,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9728,693,4.0,5.666666666666667,8.333333333333334,-20.0,61,31,13,7,81,86,70,103,0.69,2.25,0.03,2.12,0.0,0.0,0.6,0.9,8,8,8,9,2,1,2,1,100.0,28.880682,82.39,"(80.77, 100.0]","(-0.001, 29.653]","(38.71, 100.0]",4,1,4
9729,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.9,0.0,0.0,8,8,8,4,2,1,2,1,100.0,73.3875,18.75,"(80.77, 100.0]","(53.629, 73.968]","(12.32, 38.71]",4,3,3
9730,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.0,0.9,0.0,0.0,8,8,8,4,2,1,2,1,100.0,82.4375,18.13,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9731,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.0,0.9,0.6,0.0,8,8,8,4,2,1,2,1,100.0,29.65625,72.5,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9732,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.0,0.0,0.0,8,8,8,4,2,1,2,1,6.25,38.8625,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
9734,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.0,0.0,0.6,0.0,8,8,8,4,2,1,2,1,100.0,69.38125,42.5,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9735,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.2,0.0,0.0,0.9,8,8,8,4,2,1,2,1,100.0,73.29375,27.5,"(80.77, 100.0]","(53.629, 73.968]","(12.32, 38.71]",4,3,3
9736,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.0,0.0,0.0,0.9,8,8,8,4,2,1,2,1,100.0,83.53125,30.0,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9737,694,4.0,5.333333333333333,8.333333333333334,-13.0,56,38,13,70,73,86,47,101,0.63,2.48,0.16,2.12,0.0,0.0,0.6,0.9,8,8,8,4,2,1,2,1,100.0,26.775,86.25,"(80.77, 100.0]","(-0.001, 29.653]","(38.71, 100.0]",4,1,4
9738,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.5,0.0,0.0,8,9,8,1,2,2,5,1,39.22,81.526611,0.0,"(38.67, 80.77]","(73.968, 86.117]","(-0.001, 0.858]",3,4,1
9739,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.0,0.5,0.0,0.0,8,9,8,1,2,2,5,1,27.51,60.116402,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
9740,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.0,0.5,0.6,0.0,8,9,8,1,2,2,5,1,99.21,84.645503,11.64,"(80.77, 100.0]","(73.968, 86.117]","(0.858, 12.32]",4,4,2
9741,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.0,0.0,0.0,8,9,8,1,2,2,5,1,1.4,15.571429,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9743,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.0,0.0,0.6,0.0,8,9,8,1,2,2,5,1,72.75,88.574074,8.73,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9744,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.2,0.0,0.0,0.2,8,9,8,1,2,2,5,1,30.53,68.414566,0.0,"(12.3, 38.67]","(53.629, 73.968]","(-0.001, 0.858]",2,3,1
9745,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.0,0.0,0.0,0.2,8,9,8,1,2,2,5,1,17.72,39.537037,0.0,"(12.3, 38.67]","(29.653, 53.629]","(-0.001, 0.858]",2,2,1
9746,695,3.0,11.0,9.0,-22.0,62,43,12,77,73,82,95,101,2.61,2.5,2.67,2.16,0.0,0.0,0.6,0.2,8,9,8,1,2,2,5,1,98.88,85.921569,16.53,"(80.77, 100.0]","(73.968, 86.117]","(12.32, 38.71]",4,4,3
9747,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.0,0.0,9,9,8,10,2,2,4,1,80.0,91.7475,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9748,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.0,0.0,9,9,8,10,2,2,4,1,72.75,91.4075,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9749,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.6,0.0,9,9,8,10,2,2,4,1,100.0,55.77,41.0,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9750,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.0,9,9,8,10,2,2,4,1,2.0,14.3275,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9752,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.0,9,9,8,10,2,2,4,1,100.0,70.4925,37.0,"(80.77, 100.0]","(53.629, 73.968]","(12.32, 38.71]",4,3,3
9753,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.3,9,9,8,10,2,2,4,1,33.0,76.2475,1.75,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
9754,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.0,0.3,9,9,8,10,2,2,4,1,32.75,69.7825,4.25,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
9755,696,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.3,9,9,8,10,2,2,4,1,100.0,66.485,46.5,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9756,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.2,0.8,0.0,0.0,8,8,8,9,2,1,2,1,83.52,94.397727,0.0,"(80.77, 100.0]","(86.117, 98.107]","(-0.001, 0.858]",4,5,1
9757,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.0,0.8,0.0,0.0,8,8,8,9,2,1,2,1,40.34,79.431818,0.0,"(38.67, 80.77]","(73.968, 86.117]","(-0.001, 0.858]",3,4,1
9758,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.0,0.8,0.6,0.0,8,8,8,9,2,1,2,1,100.0,47.323864,59.09,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9759,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.2,0.0,0.0,0.0,8,8,8,9,2,1,2,1,2.84,31.869318,0.0,"(-0.001, 12.3]","(29.653, 53.629]","(-0.001, 0.858]",1,2,1
9761,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.0,0.0,0.6,0.0,8,8,8,9,2,1,2,1,100.0,63.721591,48.86,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9762,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.2,0.0,0.0,0.3,8,8,8,9,2,1,2,1,88.64,92.278409,6.25,"(80.77, 100.0]","(86.117, 98.107]","(0.858, 12.32]",4,5,2
9763,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.0,0.0,0.0,0.3,8,8,8,9,2,1,2,1,32.95,83.880682,6.82,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
9764,697,4.0,5.666666666666667,8.333333333333334,-20.0,61,38,12,5,87,68,106,103,0.6,2.27,2.37,2.13,0.0,0.0,0.6,0.3,8,8,8,9,2,1,2,1,100.0,50.272727,69.89,"(80.77, 100.0]","(29.653, 53.629]","(38.71, 100.0]",4,2,4
9765,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.0,0.0,9,9,8,10,2,2,4,1,80.0,91.7475,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9766,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.0,0.0,9,9,8,10,2,2,4,1,72.75,91.4075,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9767,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.6,0.0,9,9,8,10,2,2,4,1,100.0,55.77,41.0,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9768,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.0,9,9,8,10,2,2,4,1,2.0,14.2475,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9770,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.0,9,9,8,10,2,2,4,1,100.0,70.4925,37.0,"(80.77, 100.0]","(53.629, 73.968]","(12.32, 38.71]",4,3,3
9771,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.3,9,9,8,10,2,2,4,1,32.75,76.23,1.75,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
9772,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.0,0.3,9,9,8,10,2,2,4,1,32.75,69.7825,4.25,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
9773,699,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.3,9,9,8,10,2,2,4,1,100.0,66.485,46.5,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9774,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.8,0.0,0.0,9,9,8,10,2,2,4,1,80.0,91.7475,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9775,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.0,0.0,9,9,8,10,2,2,4,1,72.75,91.4075,4.0,"(38.67, 80.77]","(86.117, 98.107]","(0.858, 12.32]",3,5,2
9776,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.8,0.6,0.0,9,9,8,10,2,2,4,1,100.0,55.77,41.0,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
9777,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.0,9,9,8,10,2,2,4,1,2.0,14.285,0.0,"(-0.001, 12.3]","(-0.001, 29.653]","(-0.001, 0.858]",1,1,1
9779,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.0,9,9,8,10,2,2,4,1,100.0,70.4925,37.0,"(80.77, 100.0]","(53.629, 73.968]","(12.32, 38.71]",4,3,3
9780,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.1,0.0,0.0,0.3,9,9,8,10,2,2,4,1,33.0,76.225,1.75,"(12.3, 38.67]","(73.968, 86.117]","(0.858, 12.32]",2,4,2
9781,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.0,0.3,9,9,8,10,2,2,4,1,32.75,69.7825,4.25,"(12.3, 38.67]","(53.629, 73.968]","(0.858, 12.32]",2,3,2
9782,700,4.0,10.333333333333334,10.333333333333334,-20.0,56,38,12,67,75,68,107,102,0.95,2.23,2.44,2.18,0.0,0.0,0.6,0.3,9,9,8,10,2,2,4,1,100.0,66.485,46.5,"(80.77, 100.0]","(53.629, 73.968]","(38.71, 100.0]",4,3,4
